branch,revision,scale,ctime,metric,complete_at
REL_14_STABLE,e750e413325e7e2d1979efd82c212e3a91025435,100,1727325996,570371.5,1727569167
REL_14_STABLE,0c827fbdb81ad873921c3fae4d973151d8a00785,100,1727476141,574931.5,1727568843
REL_15_STABLE,634804885f334c4125134147a05a074e600598aa,100,1726421589,571428.0,1727568518
REL_15_STABLE,7f90b727422bde6308fd22b7fb0aef48255fd6db,100,1727476140,595290.0,1727568196
REL_16_STABLE,0a709c456fc97b6d5452fe2117afc9a4c3b09da9,100,1727476140,557635.46,1727567889
REL_17_STABLE,4aad471688993d3f6cfb8afa8b3af52b2fbdc7a3,100,1727476140,610365.0,1727567588
master,c00c54a9ac1e0c52ace8051a30805ca74ae53212,100,1726855592,596758.49,1727567272
master,afb03e2ebf595c057db0372f543f9f796effaadf,100,1726863522,601275.0,1727566958
master,54562c9cfa2281b6303cdea1aff9596c4a5de4b2,100,1726864675,593080.5,1727566658
master,b524974106acb05ae4f9c2178153c3ead72eaf04,100,1726939549,603069.0,1727566359
master,c4d5cb71d229095a39fda1121a75ee40e6069a2a,100,1726942175,596508.0,1727566043
master,6aa44060a3c94ee10273bb8a89e98a5bb2fbbacb,100,1726949866,597806.0,1727565728
master,40708acd65c112149493d7159ca5c5a9391c9d35,100,1727076864,593892.0,1727565428
master,a7e5237f268ea378c514635d65a55aa47621958a,100,1727084232,598612.0,1727565114
master,75240f65e700d7d157be27653c70fe75108f25c1,100,1727109051,596526.0,1727564798
master,bbba59e69a56e1622e270f5e47b402c3a904cefc,100,1727135948,609628.0,1727564484
master,62ddf7ee9a399e0b9624412fc482ed7365e38958,100,1727157820,597779.5,1727564170
master,3da436ec09ae2f1a0167d4b74b30449f0292f581,100,1727197135,598734.0,1727563854
master,cd838e200880c6f52c5b5e30887e5ff584876bef,100,1727197196,593678.0,1727563555
master,59f0eea7b001e3f5d38fd84a9ee5482a23be56e2,100,1727203307,601577.0,1727563256
master,ceeaaed87aa39425f1f2c2409f927c76efb8de89,100,1727204505,591857.0,1727562941
master,1591b38d17c55015403f6e3c9461538ffcf704e7,100,1727212898,603734.12,1727562643
master,b52adbad46740524cbfbffaeb202b01a2c16202a,100,1727383883,604343.5,1727562329
master,8410f738ad2fd94fc068ce0189e1ae04ef3c12e3,100,1727400022,591311.5,1727562030
master,8dfd3129027969fdd2d9d294220c867d2efd84aa,100,1727440824,596724.5,1727561726
master,7f7474a8e4002ac9fd4979cc7b16b50b70b70c28,100,1727450071,586694.12,1727561412
master,a3179ab692be4314d5ee5cd56598976c487d5ef2,100,1727467444,584305.5,1727561097
master,c1ff2d8bc5be55e302731a16aaff563b7f03ed7c,100,1727476136,593799.0,1727560783
REL_12_STABLE,2be56450758850282cb5cf667430d1ece64de955,100,1699528713,495892.5,1727560465
REL_13_STABLE,d3d73e85aa30bbfffc27c5918d5092ab963fc0c4,100,1699869906,553409.24,1727560154
REL_14_STABLE,ea1d54288ff03a0b043d218bb13322589e47abe2,100,1705004893,560689.5,1727559829
REL_15_STABLE,171d21f50c3ee3f17911daa3d91eb75363669a11,100,1706775191,584128.74,1727559506
REL_15_STABLE,12ec16d11c8bd75624a77ae7a456ceec8332c9d9,100,1706808861,591259.66,1727559181
REL_15_STABLE,13330b45a1a315bed31c4017e032fcbd06361459,100,1706819479,583127.39,1727558873
REL_15_STABLE,970b1aeeba78ad609455f7b55c9d81d06f2a75a5,100,1706821073,584054.0,1727558564
REL_15_STABLE,d493bed28f7f6c77051bba3dde383e0ff78d3a19,100,1706823862,569657.5,1727558257
REL_15_STABLE,8fa4a1ac61189efffb8b851ee77e1bc87360c445,100,1706823863,584242.0,1727557947
REL_15_STABLE,3766b8b64e1c6e2798accd321b1d027553ca7ae3,100,1706906069,574850.42,1727557636
REL_15_STABLE,f2fdea198b3d0ab30b9e8478a762488ecebabd88,100,1707123806,582063.5,1727557332
REL_15_STABLE,06f36bc01bf69f888896eb16025db8265b4df9be,100,1707123808,576486.05,1727557008
REL_15_STABLE,5b5483f1fd85dd0c6af7908ac442c6f0f2f60382,100,1707140878,580487.5,1727556701
REL_15_STABLE,d17a3a4c6a34f61a3d4d9faa7a70c14d8d0c0ffb,100,1707462927,580717.5,1727556391
REL_15_STABLE,503299b7f728409874adc2f5df9d42857700b046,100,1707475112,577618.5,1727556067
REL_15_STABLE,9f041b041feb3361748496e5813cd3a5b034361c,100,1707495099,567619.0,1727555762
REL_15_STABLE,806f98951511715fb36a70a582e87e1c40293407,100,1707495668,583147.5,1727555440
REL_15_STABLE,26c89d10543ad832bd4d2ce6eb00948575c2db07,100,1707499781,565749.0,1727555114
REL_15_STABLE,29f00523808ac1d646cf51f9fe199e61ce5631e7,100,1707828432,580598.0,1727554810
REL_15_STABLE,d46c269612c78b5688487e07f74f3e875755effe,100,1707852327,574850.5,1727554486
REL_15_STABLE,ed1b0ade703ab49196277c3f5dd6a1bb6f2d2170,100,1708033503,572099.0,1727554163
REL_15_STABLE,b5cb6022bbf0a748220a1086aa398214dfca7c6d,100,1708310327,583434.45,1727553839
REL_15_STABLE,1b3495e29db6c7ca32a88d5546e7813efa71cbbb,100,1708386634,578291.5,1727553532
REL_15_STABLE,90ad85db6a4e06c517c72de84e725c0222e0c529,100,1708532332,573408.0,1727553207
REL_15_STABLE,37bbe3d3acd62bad24493356a98579bd92c8f563,100,1708719713,580632.5,1727552882
REL_15_STABLE,940489b46769eb2d2997227053ab6ca76a2ac857,100,1708895707,582976.0,1727552557
REL_15_STABLE,b5abeb751419a49ab61e93e4ba21583fa9a5e09b,100,1708919248,574702.5,1727552232
REL_15_STABLE,db8855b66f5cfd9761b1763fdc6b8d93179607df,100,1709146830,570164.0,1727551926
REL_15_STABLE,55ea12a2827791b7fb3f30b207a122a35df951d8,100,1709205592,565749.5,1727551603
REL_15_STABLE,164fe7a6e1f34a56d91c0130daddbbe6a8e8392f,100,1709608699,574829.0,1727551279
REL_15_STABLE,50b5913a87c9c2d67330d82429f6dda61441d40c,100,1709713446,582334.0,1727550955
REL_15_STABLE,3b671dcf53d1e1f5a08f8a4cd204207a8c1a065e,100,1709754073,574640.0,1727550649
REL_15_STABLE,e82b64a92cf5650e618b26b85ca5c0f090286bb4,100,1709767864,580283.0,1727550326
REL_15_STABLE,b5c645d2a2652070ac128a42cf0d7b34403a6cfe,100,1709805211,582153.5,1727550001
REL_15_STABLE,0fe82e45cbedbe840f00d834cc6cae55593ef8cf,100,1709858271,568896.0,1727549675
REL_15_STABLE,84788ee5b4ee5a7ee7543c8dce9f270101f352f1,100,1710119205,566034.5,1727549370
REL_15_STABLE,74530804fcb7a36175fa1268928cba98aa9e6cff,100,1710134483,570285.0,1727549060
REL_15_STABLE,4fce5f970d584114ba9f981b367eb7720621cc50,100,1710231530,583584.0,1727548737
REL_15_STABLE,6f66fadad91b61f2f3415aafe14f52c2e5e6ad88,100,1710281770,583984.5,1727548432
REL_15_STABLE,7c61d23422afece255ed47c84876fb062f40d451,100,1710442636,577977.98,1727548126
REL_15_STABLE,89ee14a2f22b2353a6cf9d193c54504b4d3131f5,100,1710670820,559182.5,1727547802
REL_15_STABLE,d3d95f5839952d5bfa089a318a9d11809eb48ac2,100,1710763457,573743.0,1727547497
REL_15_STABLE,ea299d78251144a99f9fe16cd619386919f8312b,100,1710944894,574683.5,1727547190
REL_15_STABLE,12128be623fdfd1f15167a477d7de46744fb9bca,100,1711060317,578952.5,1727546886
REL_15_STABLE,b74e4a08b9835e18a14fd3f23e19ddd460ed5b88,100,1711393242,584918.0,1727546581
REL_15_STABLE,3c3f4fd741d0c795470a61d12c285af9acdcea0e,100,1711467889,571961.34,1727546257
REL_15_STABLE,b48eda4e54810aa1d8dd2af7c6763fd414d8e0a1,100,1711481296,584372.0,1727545947
REL_15_STABLE,03561a6c7bbfe305b941d46f7bafb3cdd4793982,100,1711561143,586250.0,1727545622
REL_15_STABLE,08bdf0a4798bbbbc401bd951cd9553f3c6de2de7,100,1711998903,582011.09,1727545313
REL_15_STABLE,98e427af9f59f2515ed67b97c64c9fec16fa7211,100,1712012478,585033.5,1727544989
REL_15_STABLE,4fb56a734d4c40c75ccfd8c4b2948266b8bf6e5d,100,1712084344,582319.0,1727544664
REL_15_STABLE,c2faf48fa3b262f57cb999a3ab1e00e8d46176cd,100,1712169066,576914.0,1727544358
REL_15_STABLE,3f96d113ff84787b490e974d9cd6da69c15687f9,100,1712219102,575251.76,1727544033
REL_15_STABLE,f159f1814156764d20a27b63d334ab302e68e59a,100,1712259113,581111.5,1727543728
REL_15_STABLE,c8df46b65705c87ab5b76cefe1ff69aed72095bf,100,1712510544,568605.5,1727543404
REL_15_STABLE,a9c20c85c73a41d3736f142743fa1a01df1e04b6,100,1712510548,582667.0,1727543082
REL_15_STABLE,dcb7cf945c88eabce7f8350023b8184266d96a12,100,1712542144,573937.5,1727542777
REL_15_STABLE,4f1d33d707fbdf38296ed8b262ae1ea3dcde2b18,100,1712610007,581247.0,1727542454
REL_15_STABLE,74992929a79e2606fbc4d579c3fad04a890eda04,100,1712708044,582802.0,1727542149
REL_15_STABLE,d85db0a8e95cb7284a288d18f6fe48afde65c9f9,100,1712778359,576927.0,1727541843
REL_15_STABLE,b82dca2a5a929c2b65174a073194a9cfb080052f,100,1712829902,581173.5,1727541518
REL_15_STABLE,7c490a18b75b895c757a5340c33e05ca44a178f9,100,1713022520,580176.5,1727541194
REL_15_STABLE,3cd4135119be0dda37ef810353a3ef2e4444970e,100,1713111449,588625.5,1727540870
REL_15_STABLE,09989ba84734c07d045ec379c9424508a52ac604,100,1713200216,577701.0,1727540566
REL_15_STABLE,5aacfa64e5dae1a26a5ad5192877683695de2e77,100,1713280959,581989.0,1727540241
REL_15_STABLE,25f937217200740d800113953c375691e985f2d3,100,1713285092,580687.0,1727539935
REL_15_STABLE,1e7b1b026d8270d5c70ecc60ecccc748c5d99727,100,1713487657,585645.0,1727539610
REL_15_STABLE,f7e8917481b5d84714a1399ede0086a6520bc577,100,1713503252,580374.0,1727539303
REL_15_STABLE,276b7888f161bb149217a55008d7f7c17126f9a4,100,1713727331,575050.0,1727538978
REL_15_STABLE,28a8cc457b022a68b01ae0c12fba73ad16764ec4,100,1714021384,579669.5,1727538652
REL_15_STABLE,e6e3ee5b7e2346c19824b391bcd1fcc30baee2ec,100,1714326133,585051.0,1727538328
REL_15_STABLE,9b41d1d634aa9a3a36a21c5624b25c8475fd51ee,100,1714329261,586628.0,1727538021
REL_15_STABLE,7c5915c4b16c965124a36615ec54cca501a212a9,100,1714411499,570204.0,1727537715
REL_15_STABLE,bf379b555c06034bcd1be384cc145d8264213f41,100,1714504975,583584.0,1727537409
REL_15_STABLE,52f21f928732418b333232a36fb02890f9c87b52,100,1714526536,565055.8,1727537084
REL_15_STABLE,faba2f8f35df8cd07cd2205b0bb4815a10c38b14,100,1714534441,584520.5,1727536780
REL_15_STABLE,7e5d20bbd13fae7522003f7c3655c9165fb1b3e7,100,1714538137,579066.5,1727536455
REL_15_STABLE,5f4a1a0a7758bb3bd0cfa58a48a1537bb2c0024b,100,1714685791,564145.21,1727536131
REL_15_STABLE,3672c6cdfd7cb2cb82837cf4a341bf7c0a60bd59,100,1714990246,578697.5,1727535809
REL_15_STABLE,9cc2b62894de6a8b3d78d20bcd1a6647a7553a6c,100,1715004013,573393.28,1727535485
REL_15_STABLE,363e8c2f98b80e039873902b3b3fd003ae09bd9e,100,1715120100,580074.5,1727535178
REL_15_STABLE,6a458d93ba5f8d4b12db6a78d31ba2623e9cb594,100,1715120587,573514.0,1727534872
REL_15_STABLE,8c3f30e675e972e3c2750ea82781f2c4ba77a9f8,100,1715226345,582271.0,1727534549
REL_15_STABLE,6e29963edd55cfc038304322049d8fe697580f2c,100,1715274981,584999.0,1727534225
REL_15_STABLE,857d280c652876e0bbf0e1b5c237574514b50ebc,100,1715633650,572037.0,1727533900
REL_15_STABLE,c40e78d239a8f7b8a3b6fd180b6e642e269dec5f,100,1715732360,589783.5,1727533588
REL_15_STABLE,e6fc3b70df906868df36517c2c7c5a38725e1451,100,1715806131,579259.66,1727533281
REL_15_STABLE,484b9587370ecb0325bfc30ca435697f9f52acc6,100,1715893873,579625.0,1727532957
REL_15_STABLE,4ac385adc5b7ae6474fc8e8fb418131cf2e63b4b,100,1716057095,581724.5,1727532633
REL_15_STABLE,2f3cfcf7677ff11ca0ca18b67bd8fc1ea6ae6dd5,100,1716414857,577482.5,1727532308
REL_15_STABLE,e892e72b3c8ce9221003cddca6b8a88e2c951cad,100,1716493926,577867.5,1727532003
REL_15_STABLE,8e16f81f3db4eb03ac2195e9e5527852047c14a0,100,1716517291,574313.5,1727531679
REL_15_STABLE,89ef2aedae448cc51cd7bf7c81d56a08d1da7467,100,1717538533,575226.5,1727531356
REL_15_STABLE,bfc44da2478954330233a8df8a146ee920400947,100,1717631301,580198.0,1727531032
REL_15_STABLE,5fe43d41db599bbe27e8cc75970c093e9c74fa37,100,1717701416,586276.13,1727530727
REL_15_STABLE,2de059de2c2dbc9324deb304b625d1619af03a6c,100,1717753594,576029.0,1727530403
REL_15_STABLE,41e0ba33d5ab2b2301aa5d932836927bf69a76a8,100,1727216723,575192.5,1727529757
REL_15_STABLE,8590c942c1a6b861d0cf4fa5aa694ab3a65fa306,100,1727216723,577717.5,1727529446
REL_15_STABLE,5c837f8fa022ff9d9ebced71fdcae273fe433570,100,1727216723,575973.0,1727529141
REL_15_STABLE,0cf3d41cbb425c142ca7b3f1e2efd875565b6142,100,1727223439,571403.0,1727528817
REL_15_STABLE,74eaa0544abf84d82bceb80e6f66321ec4c92c82,100,1727243096,570178.0,1727528510
REL_15_STABLE,3981fd5869fc78296133bba5fd28586684835e5c,100,1727325967,587075.0,1727528184
REL_15_STABLE,a613edc5c21c105a86e073278d890db0311ea9be,100,1727397618,585273.0,1727527858
REL_16_STABLE,17db5436efb063fc43d0f539bc2f1d0f46fda3d8,100,1709146830,562804.0,1727527531
REL_16_STABLE,a30a305584b81fd25eb890337ebec53acfbdc96b,100,1709205592,568473.0,1727527211
REL_16_STABLE,b78f4d22b2f21a3efd1cb8969c9e8fa1f52466c5,100,1709571639,556457.0,1727526893
REL_16_STABLE,ac7e6a01c7171447ab54270a07d27e89ac3646a3,100,1709608673,560056.64,1727526576
REL_16_STABLE,4ec8f7708b6b4c494bd0ccd937fc28d34a872b49,100,1709713445,555218.82,1727526259
REL_16_STABLE,1b3029be5df0b0c9abd72fad13283d6d5f4c6a9f,100,1709754073,558157.0,1727525940
REL_16_STABLE,c46817ee512afa156561cce2dd6dc8440fe98d55,100,1709767860,568370.42,1727525620
REL_16_STABLE,dd73d10adf0048d2d8dc4e94cd64ce5e5ff45a4b,100,1709805339,557679.33,1727525303
REL_16_STABLE,6a2c80e955a83e8683f1f4d1ef583250bc4b9631,100,1709858271,561480.0,1727524988
REL_16_STABLE,7607671826dd3050b2656700cf1a9cc99a73a4df,100,1710119215,565694.0,1727524687
REL_16_STABLE,348233cb128d32fd3a61f4473eda9564efdcd29c,100,1710134439,553551.0,1727524370
REL_16_STABLE,407cb6c6589fa2b757c9f2724278ae101749d9f7,100,1710142101,560948.0,1727524068
REL_16_STABLE,539e328b1c3a4047c7ff525524edbcca2bac6e10,100,1710231524,555793.5,1727523763
REL_16_STABLE,40d1bdeb72b2d7dfa9e0d91785f0a056b719ebb1,100,1710281770,550738.5,1727523461
REL_16_STABLE,52898c63e724cd6e18728b4bc0f8d9ec49f12b14,100,1710442636,556976.0,1727523142
REL_16_STABLE,4e1ff2aadefbfbf798a4d318514ac85b2fbdc5aa,100,1710456950,568647.23,1727522822
REL_16_STABLE,56432629999736b5cdd6fa8e56545d8ac5da281f,100,1710518527,561627.0,1727522507
REL_16_STABLE,34c854b93fbec6d7b6dce4ee48c5b7459364a124,100,1710670771,555662.5,1727522205
REL_16_STABLE,1f4eb734200a2420f45d0204d95b65ddf707888c,100,1710763453,559206.5,1727521905
REL_16_STABLE,e6c4e01bf4405ea779ec0b942d7eaa81e18423e1,100,1710944894,555713.5,1727521589
REL_16_STABLE,5863bacb87c1e6cd1a322c9c4a5a861b27768379,100,1711060317,561060.0,1727521288
REL_16_STABLE,14e991db89b1e0fd39e8875b80da7f0b0c3533a4,100,1711142033,562870.0,1727520970
REL_16_STABLE,022068ea2c60fd0b1ec9b9be5d1cc680b640335c,100,1711393230,562603.0,1727520652
REL_16_STABLE,7651fd387697a8872d0e11ba2fcecfaf6cbaa39f,100,1711467889,562439.0,1727520346
REL_16_STABLE,7445f092814dbb8ac3061524fc341a209f805d80,100,1711481296,558316.0,1727520029
REL_16_STABLE,f5d0e866404a249d3a87a016e3ec562ab2dc6706,100,1711538057,561101.5,1727519728
REL_16_STABLE,a94f51a7bfc9e65ce3799d8cb12945bd596c5ba8,100,1711561143,556290.5,1727519408
REL_16_STABLE,14e4e8f8c66b2d4316ecb1276e688d67c25659c2,100,1711998903,562181.0,1727519107
REL_16_STABLE,3235a11c128b5979bce84d56b8044c7fb2e6b61d,100,1712012478,564220.5,1727518790
REL_16_STABLE,cbfbb14bd7de9e90fb107cdcaa783264bf8fcdb9,100,1712084344,556166.0,1727518489
REL_16_STABLE,bafad43c37bf531f392e65ba726c253040b608f2,100,1712169758,556351.0,1727518169
REL_16_STABLE,f6f61a4bd9cc8d771c3b33feeee5cfc039c5e05d,100,1712219100,555706.5,1727517849
REL_16_STABLE,118558e6d46b512d2ba04d7fc799c5750305ce71,100,1712259113,559199.0,1727517530
REL_16_STABLE,854dd250ee178aca201e73923c99aac09b25ea9c,100,1712510520,548730.0,1727517211
REL_16_STABLE,dfe402f955be8e7676e4da86517b8cdf75a072a2,100,1712510526,560141.5,1727516892
REL_16_STABLE,974374dcd394c80f37e20b692b7d8b122aa8ed33,100,1712542142,543265.5,1727516586
REL_16_STABLE,a85e3ba1c9482dd04bec11588a5169a3430939af,100,1712610007,555952.0,1727516268
REL_16_STABLE,bf1cfe77ed49a4929695ba6c0367f784f2f6a10c,100,1712702775,559275.0,1727515949
REL_16_STABLE,48f216dc634bcda522c92de7de61036fdc26847f,100,1712778358,560078.0,1727515643
REL_16_STABLE,574c7c754666a2b5634efd700d3602629d261362,100,1712823575,559667.5,1727515326
REL_16_STABLE,e79ceafe93a85820188e835adb392d38331ceed2,100,1712829900,570304.5,1727515025
REL_16_STABLE,4e62ba21a921b77df2da4bf1f4c1545da5da44e7,100,1713022506,562201.0,1727514718
REL_16_STABLE,ccd8f0fa1e541e6b59ac2727509cafa6367e5886,100,1713111429,554352.5,1727514400
REL_16_STABLE,8cea358b128fea93c8360c9521dcf954775a38ca,100,1713111878,560290.5,1727514080
REL_16_STABLE,cc1eb6a3cccdf656df29bf5dd585a4a7068fb814,100,1713200216,560263.5,1727513763
REL_16_STABLE,91800af1371029f75e8e34d55e9b412706eec182,100,1713279823,559148.5,1727513464
REL_16_STABLE,392e6e9e6adab1af013b16158dc3aec0dc3739d0,100,1713285092,562719.0,1727513144
REL_16_STABLE,0018f0af5a51f9af5d7d3f1c17a38620f9ec8a18,100,1713487657,555680.5,1727512837
REL_16_STABLE,dd3fddc8519a7d18cc02045d8996ead09f63be66,100,1713503236,563092.0,1727512519
REL_16_STABLE,9e6faeb3249d420a22ad8a5fbcf093b272c02cb8,100,1713727315,560042.52,1727512202
REL_16_STABLE,a9155efc7004a49b387f061dd90cb0b59a6d146f,100,1714022554,562728.5,1727511885
REL_16_STABLE,52f44615cecf0c0038d79374423d4b5042f0a07c,100,1714192721,557475.5,1727511584
REL_16_STABLE,3752e3d210287787a881ae3c68da019aa86f414e,100,1714326133,552787.0,1727511267
REL_16_STABLE,b19255ca66f74fe9f8d0372db7d644d0bb4d6ac9,100,1714329261,563241.5,1727510963
REL_16_STABLE,92685c389d5416f87553bfb80205d79d5670a695,100,1714411499,552263.5,1727510645
REL_16_STABLE,68d358545037c51723a7ff0ab96f489e066a6fdd,100,1714526510,557198.0,1727510327
REL_16_STABLE,f199436c12819d2c01b72eaa6429de0ca5838471,100,1714534444,567864.5,1727510009
REL_16_STABLE,9d36b883bfaaeee04f09101c5e7cde96906a256e,100,1714538105,561956.0,1727509692
REL_16_STABLE,5a0ac6855a21917ada42d8bb83d3d5ac4c2eeda8,100,1714557005,565934.5,1727509374
REL_16_STABLE,11d40a44ba325f254562a3fbd8ccd2791f12b9b5,100,1714685791,555869.0,1727509075
REL_16_STABLE,dde58eccae71c578f39255c72c351f3b0976c6a2,100,1714990110,566931.5,1727508757
REL_16_STABLE,2485a85e96db137f7962a2e702b99869957f0990,100,1715004007,557544.0,1727508438
REL_16_STABLE,be18a12b663181f304d49022a452e31e4df42ff2,100,1715120100,557756.5,1727508138
REL_16_STABLE,5dce8ce0ac48bc8af33d7efcdbfee713781598ed,100,1715120581,554820.5,1727507819
REL_16_STABLE,5396a2987cc679a3ab5db26b54c8b76149489e29,100,1715226343,561005.0,1727507501
REL_16_STABLE,52ea653aa9d867be70b2d86fe8310dde48507b6a,100,1715274981,558635.0,1727507182
REL_16_STABLE,c1664c8eefad0a034d64adde1c2ff70d23be6a2c,100,1715633644,561830.5,1727506863
REL_16_STABLE,8e0e99972ad92cc128c18bc6af41ef0e4d89e7ae,100,1715732360,564952.5,1727506545
REL_16_STABLE,315661ecafbcbb23116cceea2ea80657d7763af0,100,1715774040,563799.0,1727506228
REL_16_STABLE,0ae05c18e0bf740e6457e710f9323e75f6619c35,100,1715806131,562255.0,1727505910
REL_16_STABLE,382284519e141d41f7dc021d6a5fccd5888af8a1,100,1715893873,553146.55,1727505610
REL_16_STABLE,ce0d1654463e4f6080cfe83df74ed978945608a1,100,1716057095,563171.0,1727505293
REL_16_STABLE,2aa90c02dc6983bf0066bf6df18b713fde916cf7,100,1716414857,549286.5,1727504993
REL_16_STABLE,019ea7675c7722ff7f9016b878feea8e7faac608,100,1716416571,562419.5,1727504677
REL_16_STABLE,78030a66d75b19a6428f30e31b12bc6059c1fff3,100,1716493926,559449.5,1727504362
REL_16_STABLE,338fb8714c6cfe30c567ecb79812ec3879bd117f,100,1716517287,562170.5,1727504047
REL_16_STABLE,b4e909082fa114d5934ca622b225d2352ec639fa,100,1717498285,559976.0,1727503749
REL_16_STABLE,c236ecc82983ac01f504f7d6d286612fb9c3fad5,100,1717538533,556094.0,1727503434
REL_16_STABLE,f2c922ff2fed2c17116a625ec7311e8200b1c9f2,100,1717631297,554966.5,1727503118
REL_16_STABLE,bb331af4aeb714cb63ae0340bd07d7c98576957c,100,1717701416,549060.0,1727502818
REL_16_STABLE,83f415e2d92e7a6f28fd816cd23f09d24801bd3c,100,1717753590,557108.0,1727502500
REL_16_STABLE,0d18b8eb409ce5cbc14c61e4883240d4668df655,100,1717781246,554479.5,1727502182
REL_16_STABLE,8397f161e47c0b79075e015dd963e6db30e0d7a3,100,1717786209,549317.5,1727501867
REL_16_STABLE,f1f6ded66897efbf2ee520a8213a43251398ddf2,100,1717793156,559214.5,1727501567
REL_16_STABLE,bf78abebf3e5c827a48186b2b1388c691e16fafc,100,1718098725,567787.5,1727501249
REL_16_STABLE,b188e1bf75760fed76406a48c81bcd8ac6a8fda9,100,1718143066,561710.42,1727500950
REL_16_STABLE,32c5dc0ebe83e927c953c42ad79148a03933c6ba,100,1718278858,556208.0,1727500631
REL_16_STABLE,566a7d9182de9c06b786a747dfd3d42a938299c7,100,1718294569,559357.82,1727500312
REL_16_STABLE,82a931d3d2fe6c97c022399605413179b6c3c0aa,100,1718300269,551671.0,1727500012
REL_16_STABLE,086ecd12bc1c27054ded1eeea5329e84e3f72c97,100,1718325302,558000.0,1727499695
REL_16_STABLE,9cf4beb9e7adf3225c33df256c4e7d54805ec4f8,100,1718396435,563449.5,1727499376
REL_16_STABLE,06f81fed3cdd566c4c9767790e9965d17ffbd0c5,100,1718649059,559664.0,1727499057
REL_16_STABLE,6143c9c03f7f43a1a16e2587c6f12aa7d81558c8,100,1718749260,560155.97,1727498737
REL_16_STABLE,4f196667627055ce7c6b3e8d3e9a4f5f6a906b86,100,1718907696,553889.0,1727498419
REL_16_STABLE,acc63ef4fbe686b0a21000d391d42bbf6b8296eb,100,1727216722,558801.5,1727498102
REL_16_STABLE,63f01980560adb57524f8b004b8f47de7e29cc38,100,1727216722,559710.5,1727497786
REL_16_STABLE,51ff46de29f67d73549b2858f57e77ada8513369,100,1727216722,554556.0,1727497468
REL_16_STABLE,90f5412a9a513f2d8e4fee1102946219482b8af1,100,1727223396,555391.0,1727497151
REL_16_STABLE,1ea4d9c001e686133f6f7c553221abd109117a0c,100,1727243093,558666.0,1727496852
REL_17_STABLE,716bd12d22c53d1943d41309f2dd061ec601dd5e,100,1719579493,586707.5,1727496531
REL_17_STABLE,b48f275f18d7da4f4863888ad047cbd699698880,100,1719586265,601381.5,1727496233
REL_17_STABLE,b99414de90520e9605dff9cb645a2a228876862f,100,1719592420,586368.5,1727495934
REL_17_STABLE,db0c96cc18aec417101e37e59fcc53d4bf647915,100,1719598670,596739.0,1727495636
REL_17_STABLE,b3f5ccebd79d9c7b73f4e04611cdf31fdf87420b,100,1719769524,598648.74,1727495323
REL_17_STABLE,917754557cc0002bb042341720a7ce18fe5b0a09,100,1719771854,586111.0,1727495025
REL_17_STABLE,e99e840b82756bc6858222d97453639cef929b53,100,1719773478,588654.0,1727494727
REL_17_STABLE,a9577bae6b5c88c6865597aacd33b93d1b17e497,100,1719773611,590836.0,1727494414
REL_17_STABLE,35a7b288b975f8b13084307c4b610e3bed5ca046,100,1719773619,600875.5,1727494116
REL_17_STABLE,54508209178bc73a497c460bd0ffd1645dceb1a2,100,1719783212,596466.5,1727493814
REL_17_STABLE,7dcc6f8e6d7a0eb0ce90802311278723843b4bbd,100,1719786901,591171.43,1727493501
REL_17_STABLE,10ee893d786a34e7e1b7c5ac49b529ef5f28af0d,100,1719788735,593977.5,1727493203
REL_17_STABLE,55c309fc5b08c39f9d27b2a2fa098fde69368b58,100,1719804068,597093.0,1727492902
REL_17_STABLE,0f934b0739ad28e8e20d8ad22ca80538544ce28a,100,1719813835,595834.5,1727492605
REL_17_STABLE,6d2ac554911d874e4d0609f5b2c5f34a1226ee0c,100,1719835102,594007.5,1727492292
REL_17_STABLE,31f8d620b287258a34a35c25868896a46deea14f,100,1719850867,594110.0,1727491989
REL_17_STABLE,ca522e2a896cf65339fd24e1e80eb8dcf6ad6729,100,1719895511,591854.0,1727491673
REL_17_STABLE,622cb84d69be91931568bee180cae7c484a7f026,100,1719899406,591307.0,1727491374
REL_17_STABLE,14387ab0650377a0a349a3d2d57b8cb9d0a067c5,100,1719998827,598324.5,1727491077
REL_17_STABLE,1906b1e0ad96010f2ab07f96e36488e0dc058594,100,1720012856,573888.0,1727490763
REL_17_STABLE,95219c020c3c8c59079f264386141065865a810e,100,1720012856,603399.83,1727490461
REL_17_STABLE,619f76cce11dc51458eb4ea81b0e48d15d0b2d07,100,1720048081,575893.0,1727490148
REL_17_STABLE,290a6d800d90d36a4a1d45655c944695102fabd1,100,1720077441,587617.0,1727489846
REL_17_STABLE,3a9d0d774d90c41bd60a8fb85685092d3e0bc30f,100,1720092331,586661.0,1727489532
REL_17_STABLE,e72f841cbec12b60dbfcde6e4aaeec8ecab987c4,100,1720094267,593981.5,1727489232
REL_17_STABLE,9c273679b36b2c7c9ae13889ec6a5a3892842a6b,100,1720221820,598784.0,1727488932
REL_17_STABLE,84a9d38006280f092b2b3f14841e4156c7a6e80d,100,1720231206,594512.5,1727488634
REL_17_STABLE,fa1a63dffcd7113d990b3a50d7e697c7852dc9c5,100,1720399415,590046.05,1727488321
REL_17_STABLE,cccab85c2bea213ff03f47a9262d0d78275bd2af,100,1720401432,591049.0,1727488007
REL_17_STABLE,5afebbe529abc896d4a3c5a092427c28f6be21ab,100,1720431896,589748.5,1727487694
